side1,side2,side3,side1+side2,side1+side3,side2+side3,validity
69628,31189,46445,100817,116073,77634,1
5210,72907,66998,78117,72208,139905,0
38154,33340,6666,71494,44820,40006,1
26855,17350,32334,44205,59189,49684,1
89892,25932,55019,115824,144911,80951,0
18753,14498,15931,33251,34684,30429,1
99005,51527,39805,150532,138810,91332,0
66475,37262,16484,103737,82959,53746,0
38272,53397,2032,91669,40304,55429,0
34682,58830,29364,93512,64046,88194,1
15941,91851,26943,107792,42884,118794,0
78995,34491,28410,113486,107405,62901,0
14031,51741,46075,65772,60106,97816,1
31216,47760,83384,78976,114600,131144,0
45128,70110,15586,115238,60714,85696,0
51997,1285,14176,53282,66173,15461,0
3134,74556,35877,77690,39011,110433,0
40370,56982,22217,97352,62587,79199,1
45688,48785,15067,94473,60755,63852,1
22215,41178,30998,63393,53213,72176,1
4541,41596,42929,46137,47470,84525,1
47810,35121,62282,82931,110092,97403,1
84748,83105,53347,167853,138095,136452,1
48024,36112,96209,84136,144233,132321,0
22712,46996,56732,69708,79444,103728,1
20117,10969,17750,31086,37867,28719,1
5362,13635,77654,18997,83016,91289,0
59566,1321,89721,60887,149287,91042,0
39247,91143,16818,130390,56065,107961,0
83163,94350,0,177513,83163,94350,0
67408,10730,99880,78138,167288,110610,0
54593,49856,32968,104449,87561,82824,1
45808,91796,40792,137604,86600,132588,0
25027,60302,54098,85329,79125,114400,1
24642,57143,94912,81785,119554,152055,0
36826,39661,68597,76487,105423,108258,1
15076,21986,66489,37062,81565,88475,0
33524,60911,84800,94435,118324,145711,1
6214,20458,14354,26672,20568,34812,1
16349,69166,15929,85515,32278,85095,0
76718,57872,9235,134590,85953,67107,0
50077,92088,45959,142165,96036,138047,1
32537,51161,25851,83698,58388,77012,1
11941,95386,76938,107327,88879,172324,0
70686,26338,51279,97024,121965,77617,1
6762,37705,8312,44467,15074,46017,0
91673,79650,30378,171323,122051,110028,1
57509,71983,73738,129492,131247,145721,1
16781,17904,33442,34685,50223,51346,1
23494,29601,63478,53095,86972,93079,0
91871,71859,25091,163730,116962,96950,1
96346,95309,20094,191655,116440,115403,1
99984,74534,93895,174518,193879,168429,1
77598,89348,19031,166946,96629,108379,1
99008,88514,66923,187522,165931,155437,1
57191,16762,36315,73953,93506,53077,0
86358,34394,10133,120752,96491,44527,0
42164,73216,25819,115380,67983,99035,0
80144,24608,13634,104752,93778,38242,0
67840,97675,43527,165515,111367,141202,1
82014,13928,32079,95942,114093,46007,0
9261,34601,28609,43862,37870,63210,1
32335,79653,75528,111988,107863,155181,1
21565,48715,15316,70280,36881,64031,0
55726,44887,8047,100613,63773,52934,0
77090,40045,94111,117135,171201,134156,1
24322,58563,38845,82885,63167,97408,1
69523,52010,18879,121533,88402,70889,1
83694,34529,92800,118223,176494,127329,1
75763,9844,63368,85607,139131,73212,0
4623,96612,13940,101235,18563,110552,0
83916,10338,93297,94254,177213,103635,1
43899,21790,81931,65689,125830,103721,0
46029,95174,20529,141203,66558,115703,0
51565,8494,83437,60059,135002,91931,0
14303,85221,49031,99524,63334,134252,0
19758,46667,38600,66425,58358,85267,1
84636,78316,64769,162952,149405,143085,1
18211,64579,54898,82790,73109,119477,1
18036,72938,95662,90974,113698,168600,0
87057,52497,94637,139554,181694,147134,1
24187,72374,30210,96561,54397,102584,0
61330,89912,91307,151242,152637,181219,1
86269,93203,97388,179472,183657,190591,1
6717,27197,67913,33914,74630,95110,0
859,44453,3827,45312,4686,48280,0
28031,70818,52532,98849,80563,123350,1
22744,65332,78759,88076,101503,144091,1
94376,18241,40891,112617,135267,59132,0
87276,46886,883,134162,88159,47769,0
7118,63856,98516,70974,105634,162372,0
1740,92502,75134,94242,76874,167636,0
84017,82563,75061,166580,159078,157624,1
43608,6711,29505,50319,73113,36216,0
7260,33809,53087,41069,60347,86896,0
64885,35939,93317,100824,158202,129256,1
75498,17846,52968,93344,128466,70814,0
37206,65353,35932,102559,73138,101285,1
48587,61920,92802,110507,141389,154722,1
67277,21527,88899,88804,156176,110426,0
27406,12497,89816,39903,117222,102313,0
26796,47650,8112,74446,34908,55762,0
25305,85082,91017,110387,116322,176099,1
12395,14532,59319,26927,71714,73851,0
40953,76984,91174,117937,132127,168158,1
14154,43419,62425,57573,76579,105844,0
50683,72954,25714,123637,76397,98668,1
20128,89401,4436,109529,24564,93837,0
28518,59432,85858,87950,114376,145290,1
30167,87104,7560,117271,37727,94664,0
1950,95172,7139,97122,9089,102311,0
85797,98350,39782,184147,125579,138132,1
90740,23747,27651,114487,118391,51398,0
69137,28515,43473,97652,112610,71988,1
6588,96121,62605,102709,69193,158726,0
10671,9327,87546,19998,98217,96873,0
97772,90974,71575,188746,169347,162549,1
58800,11633,84449,70433,143249,96082,0
75326,97941,49258,173267,124584,147199,1
95248,46310,71459,141558,166707,117769,1
72655,75607,81094,148262,153749,156701,1
88019,60292,88514,148311,176533,148806,1
28276,91188,39513,119464,67789,130701,0
73200,43027,83371,116227,156571,126398,1
46090,87539,80882,133629,126972,168421,1
86627,11926,85162,98553,171789,97088,1
13718,17847,8355,31565,22073,26202,1
19346,76181,63628,95527,82974,139809,1
67618,78839,98316,146457,165934,177155,1
98819,91048,43903,189867,142722,134951,1
82653,70610,95102,153263,177755,165712,1
9912,79922,72781,89834,82693,152703,1
54252,19508,50113,73760,104365,69621,1
790,32373,69235,33163,70025,101608,0
3665,22541,9323,26206,12988,31864,0
64164,20738,51528,84902,115692,72266,1
5454,72759,57274,78213,62728,130033,0
27823,4370,90494,32193,118317,94864,0
27492,47387,12847,74879,40339,60234,0
65164,6801,68270,71965,133434,75071,1
76008,88313,51228,164321,127236,139541,1
75724,18702,62738,94426,138462,81440,1
41284,31543,52300,72827,93584,83843,1
62848,61493,41167,124341,104015,102660,1
7156,28568,57599,35724,64755,86167,0
29791,33962,52475,63753,82266,86437,1
26922,69094,65554,96016,92476,134648,1
67407,3025,16496,70432,83903,19521,0
93913,12433,36134,106346,130047,48567,0
9416,18994,57264,28410,66680,76258,0
47092,63692,88163,110784,135255,151855,1
33379,95834,18889,129213,52268,114723,0
37701,87892,80181,125593,117882,168073,1
95807,70910,64485,166717,160292,135395,1
77527,98037,78085,175564,155612,176122,1
43843,35180,70206,79023,114049,105386,1
2875,78623,74928,81498,77803,153551,0
34209,20261,16628,54470,50837,36889,1
83692,72790,28136,156482,111828,100926,1
13621,74497,95487,88118,109108,169984,0
42329,54846,12455,97175,54784,67301,0
4768,42556,52478,47324,57246,95034,0
22954,3239,54985,26193,77939,58224,0
8965,74632,36605,83597,45570,111237,0
91491,63565,19647,155056,111138,83212,0
42702,41659,96046,84361,138748,137705,0
99643,76162,98793,175805,198436,174955,1
30246,38743,36872,68989,67118,75615,1
28665,29787,41451,58452,70116,71238,1
53629,20734,93740,74363,147369,114474,0
36631,88722,46931,125353,83562,135653,0
55418,37887,22979,93305,78397,60866,1
41196,72888,89983,114084,131179,162871,1
47633,53391,45101,101024,92734,98492,1
72543,55681,39444,128224,111987,95125,1
87449,9147,37976,96596,125425,47123,0
21353,9554,31421,30907,52774,40975,0
90757,71186,80787,161943,171544,151973,1
39428,32011,25953,71439,65381,57964,1
78480,45210,61965,123690,140445,107175,1
5592,25393,4446,30985,10038,29839,0
93407,28941,16888,122348,110295,45829,0
55586,6006,61175,61592,116761,67181,1
4976,14111,47847,19087,52823,61958,0
71312,41617,55607,112929,126919,97224,1
31204,27258,39567,58462,70771,66825,1
63660,30575,46163,94235,109823,76738,1
4773,63023,67674,67796,72447,130697,1
30673,34198,66242,64871,96915,100440,0
25001,23698,81917,48699,106918,105615,0
62935,76250,44668,139185,107603,120918,1
89076,50036,79109,139112,168185,129145,1
69384,41599,25240,110983,94624,66839,0
74739,98965,69861,173704,144600,168826,1
78805,62850,85017,141655,163822,147867,1
17654,92013,33122,109667,50776,125135,0
65693,95080,53778,160773,119471,148858,1
74471,14943,41481,89414,115952,56424,0
22849,97838,75349,120687,98198,173187,1
51449,67717,54707,119166,106156,122424,1
40399,21999,97398,62398,137797,119397,0
87520,14203,70197,101723,157717,84400,0
89592,19069,12819,108661,102411,31888,0
27893,59740,72813,87633,100706,132553,1
22933,58888,41350,81821,64283,100238,1
13986,44024,18840,58010,32826,62864,0
45825,15644,61478,61469,107303,77122,0
38790,9470,68216,48260,107006,77686,0
16362,84534,15306,100896,31668,99840,0
72112,20795,34355,92907,106467,55150,0
26894,91103,13043,117997,39937,104146,0
38330,74469,53784,112799,92114,128253,1
14934,50352,89566,65286,104500,139918,0
44725,10651,75203,55376,119928,85854,0
80606,34473,6069,115079,86675,40542,0
77392,30370,34844,107762,112236,65214,0
98705,39689,11747,138394,110452,51436,0
78641,87150,8338,165791,86979,95488,0
61213,1477,37331,62690,98544,38808,0
52222,30505,38145,82727,90367,68650,1
64407,46379,75428,110786,139835,121807,1
87296,27304,95755,114600,183051,123059,1
67956,71872,94943,139828,162899,166815,1
73751,7591,64375,81342,138126,71966,0
89482,96333,66595,185815,156077,162928,1
83552,71610,77349,155162,160901,148959,1
79146,54479,44668,133625,123814,99147,1
67071,76853,77240,143924,144311,154093,1
6655,53672,2890,60327,9545,56562,0
73,74325,64773,74398,64846,139098,0
518,30356,56528,30874,57046,86884,0
37618,84913,41543,122531,79161,126456,0
63046,81188,60820,144234,123866,142008,1
20938,26981,3031,47919,23969,30012,0
79500,36099,43484,115599,122984,79583,1
51796,76308,33090,128104,84886,109398,1
12820,21561,65665,34381,78485,87226,0
87869,22237,52911,110106,140780,75148,0
67897,35102,59803,102999,127700,94905,1
88624,77426,68659,166050,157283,146085,1
11035,22420,755,33455,11790,23175,0
19758,81179,36728,100937,56486,117907,0
63584,73788,13335,137372,76919,87123,1
65106,6397,9237,71503,74343,15634,0
68047,34376,44816,102423,112863,79192,1
3447,23585,17337,27032,20784,40922,0
41177,80635,21197,121812,62374,101832,0
81439,59523,95268,140962,176707,154791,1
86434,92994,67,179428,86501,93061,0
67245,52277,35682,119522,102927,87959,1
71686,92385,91488,164071,163174,183873,1
17628,69247,13810,86875,31438,83057,0
35763,10402,69641,46165,105404,80043,0
60259,91918,42428,152177,102687,134346,1
71621,59451,81478,131072,153099,140929,1
25429,48041,98018,73470,123447,146059,0
31504,60770,22428,92274,53932,83198,0
74278,10226,59943,84504,134221,70169,0
94501,357,50208,94858,144709,50565,0
80061,26721,18262,106782,98323,44983,0
70144,53039,82443,123183,152587,135482,1
16454,25826,97361,42280,113815,123187,0
77855,58151,78748,136006,156603,136899,1
65863,40752,89255,106615,155118,130007,1
39591,89841,23389,129432,62980,113230,0
49389,7181,10842,56570,60231,18023,0
38924,55048,54102,93972,93026,109150,1
17605,44980,54720,62585,72325,99700,1
1612,83132,91279,84744,92891,174411,0
31310,31655,11800,62965,43110,43455,1
89174,81492,16565,170666,105739,98057,1
20357,53196,36290,73553,56647,89486,1
85181,58466,40405,143647,125586,98871,1
64395,28054,40011,92449,104406,68065,1
91298,4447,42211,95745,133509,46658,0
59913,33961,23904,93874,83817,57865,0
26061,37473,65133,63534,91194,102606,0
225,62740,86314,62965,86539,149054,0
80490,35085,50818,115575,131308,85903,1
87724,62194,68779,149918,156503,130973,1
81933,32179,71721,114112,153654,103900,1
71640,93185,73424,164825,145064,166609,1
31354,64094,84736,95448,116090,148830,1
14950,76915,4693,91865,19643,81608,0
14987,78704,59142,93691,74129,137846,0
51848,81205,91424,133053,143272,172629,1
51862,51823,26022,103685,77884,77845,1
23613,8343,4912,31956,28525,13255,0
2432,19619,69319,22051,71751,88938,0
65173,17582,8925,82755,74098,26507,0
93309,40102,65854,133411,159163,105956,1
12132,54322,91375,66454,103507,145697,0
53936,31278,12861,85214,66797,44139,0
48607,43787,4268,92394,52875,48055,0
34010,38552,98326,72562,132336,136878,0
66675,93820,8299,160495,74974,102119,0
22551,4797,7333,27348,29884,12130,0
91303,78191,53883,169494,145186,132074,1
9040,18181,65304,27221,74344,83485,0
91054,35805,94561,126859,185615,130366,1
72547,53060,64693,125607,137240,117753,1
24958,592,27726,25550,52684,28318,0
42366,49526,89443,91892,131809,138969,1
17141,18462,68333,35603,85474,86795,0
87087,51233,60493,138320,147580,111726,1
25935,56653,85779,82588,111714,142432,0
35936,79892,55745,115828,91681,135637,1
43504,45531,70022,89035,113526,115553,1
11634,76284,73023,87918,84657,149307,1
90501,33901,67584,124402,158085,101485,1
49639,76016,33329,125655,82968,109345,1
57662,19590,84750,77252,142412,104340,0
72949,98749,12500,171698,85449,111249,0
24352,69265,83434,93617,107786,152699,1
77382,810,5633,78192,83015,6443,0
40922,99497,10820,140419,51742,110317,0
29277,46775,39555,76052,68832,86330,1
73873,21809,85554,95682,159427,107363,1
91266,91641,87608,182907,178874,179249,1
61352,73258,19062,134610,80414,92320,1
7592,19346,54533,26938,62125,73879,0
85254,98088,66977,183342,152231,165065,1
34727,7068,29205,41795,63932,36273,1
94613,35468,87042,130081,181655,122510,1
70045,58543,16909,128588,86954,75452,1
18322,63427,40810,81749,59132,104237,0
68073,75783,40999,143856,109072,116782,1
16415,67237,83162,83652,99577,150399,1
11114,1901,91711,13015,102825,93612,0
44004,3142,86017,47146,130021,89159,0
16465,21483,13923,37948,30388,35406,1
53503,55027,43431,108530,96934,98458,1
5295,28206,29511,33501,34806,57717,1
21139,74191,90228,95330,111367,164419,1
71957,91848,6716,163805,78673,98564,0
37624,78301,93744,115925,131368,172045,1
56053,50580,46459,106633,102512,97039,1
1242,31838,32287,33080,33529,64125,1
45534,50728,10860,96262,56394,61588,1
46641,67503,52769,114144,99410,120272,1
62154,38665,12555,100819,74709,51220,0
86711,99523,61817,186234,148528,161340,1
16252,99801,73815,116053,90067,173616,0
56323,71722,35283,128045,91606,107005,1
7501,48552,29689,56053,37190,78241,0
5565,88416,69019,93981,74584,157435,0
54190,369,55155,54559,109345,55524,0
25095,60300,47647,85395,72742,107947,1
97657,81270,12625,178927,110282,93895,0
82677,187,57076,82864,139753,57263,0
33693,60151,26497,93844,60190,86648,1
3256,55824,37711,59080,40967,93535,0
10497,12620,46447,23117,56944,59067,0
64593,67722,22943,132315,87536,90665,1
67187,67925,42055,135112,109242,109980,1
13941,35105,4937,49046,18878,40042,0
42397,40214,64506,82611,106903,104720,1
38249,32033,55707,70282,93956,87740,1
57710,77668,21695,135378,79405,99363,1
13911,79073,79520,92984,93431,158593,1
83974,36427,90833,120401,174807,127260,1
49129,28537,74851,77666,123980,103388,1
49115,93027,75093,142142,124208,168120,1
19578,52621,87710,72199,107288,140331,0
79164,56051,60698,135215,139862,116749,1
7931,6977,98252,14908,106183,105229,0
92927,9041,51771,101968,144698,60812,0
84822,38229,2091,123051,86913,40320,0
14986,23927,16261,38913,31247,40188,1
16914,72085,20906,88999,37820,92991,0
73361,46662,63630,120023,136991,110292,1
52230,20206,35646,72436,87876,55852,1
96088,99642,88632,195730,184720,188274,1
87783,77586,34155,165369,121938,111741,1
28871,79581,93429,108452,122300,173010,1
49048,25217,57252,74265,106300,82469,1
30828,10108,53269,40936,84097,63377,0
79048,80090,72997,159138,152045,153087,1
73582,91144,69852,164726,143434,160996,1
44048,51193,72653,95241,116701,123846,1
2594,14919,77293,17513,79887,92212,0
8041,87588,88513,95629,96554,176101,1
65488,2339,11415,67827,76903,13754,0
83447,35791,27165,119238,110612,62956,0
5481,38281,64540,43762,70021,102821,0
7062,24039,69426,31101,76488,93465,0
8666,83451,29212,92117,37878,112663,0
65190,2304,53573,67494,118763,55877,0
15840,74907,49400,90747,65240,124307,0
70538,25418,71804,95956,142342,97222,1
94363,62030,5961,156393,100324,67991,0
41703,50299,33915,92002,75618,84214,1
37979,66960,46572,104939,84551,113532,1
43016,56316,8796,99332,51812,65112,0
16746,55144,75,71890,16821,55219,0
84695,89653,75352,174348,160047,165005,1
4705,90657,6150,95362,10855,96807,0
6725,10264,31116,16989,37841,41380,0
74176,67894,85826,142070,160002,153720,1
83083,26225,98930,109308,182013,125155,1
41972,58246,24290,100218,66262,82536,1
74937,92267,41323,167204,116260,133590,1
72471,54759,36432,127230,108903,91191,1
39245,55868,69399,95113,108644,125267,1
19152,65074,37307,84226,56459,102381,0
83153,96964,19779,180117,102932,116743,1
18582,33018,54067,51600,72649,87085,0
43238,41453,51480,84691,94718,92933,1
93750,63507,57903,157257,151653,121410,1
55996,16017,43176,72013,99172,59193,1
53031,16103,91769,69134,144800,107872,0
71781,62085,26344,133866,98125,88429,1
9205,49657,15793,58862,24998,65450,0
58637,45559,99716,104196,158353,145275,1
68038,29481,29033,97519,97071,58514,0
36563,38350,86628,74913,123191,124978,0
22149,30966,39673,53115,61822,70639,1
22359,30563,74205,52922,96564,104768,0
62159,37791,11709,99950,73868,49500,0
14804,83500,67555,98304,82359,151055,0
58707,33997,3119,92704,61826,37116,0
21278,61575,68840,82853,90118,130415,1
81270,17980,87487,99250,168757,105467,1
